id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
2983,294,674,4,834.32,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2984,1103,675,8,963.8,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2985,695,676,8,327.83,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2986,690,676,7,675.34,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2987,687,676,7,373.33,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2988,679,676,4,304.02,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2989,695,676,2,327.83,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2990,698,676,2,105.91,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2991,684,676,8,847.95,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2992,545,677,2,729.68,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2993,547,677,10,485.82,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2994,1923,678,10,834.66,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2995,1924,678,5,746.41,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2996,1923,678,9,834.66,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2997,1926,678,1,703.56,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2998,2178,679,3,961.1,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
2999,2209,679,4,266.15,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3000,2200,679,4,978.07,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3001,2187,679,2,505.74,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3002,2189,679,2,58.13,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3003,2176,679,8,821.71,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3004,2189,679,2,58.13,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3005,1118,680,5,285.09,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3006,1119,680,8,943.78,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3007,1118,680,9,285.09,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3008,1118,680,3,285.09,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3009,2316,681,7,484.39,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3010,2320,681,6,328.62,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3011,2308,681,5,969.33,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3012,2308,681,6,969.33,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3013,637,682,5,247.55,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3014,472,683,8,228.75,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3015,474,683,1,442.58,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3016,462,683,7,621.26,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3017,473,683,2,833.63,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3018,521,684,3,741.22,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3019,533,684,10,284.29,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3020,657,685,9,616.28,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3021,1837,686,9,496.85,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3022,500,687,4,557.44,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3023,501,687,4,419.91,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3024,498,687,4,144.63,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3025,509,687,5,412.3,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3026,508,687,5,715.83,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3027,480,687,4,583.69,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3028,209,688,4,230.92,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3029,207,688,3,324.27,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3030,209,688,4,230.92,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3031,207,688,1,324.27,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3032,209,688,9,230.92,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3033,209,688,1,230.92,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3034,208,688,1,485.43,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3035,209,688,8,230.92,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3036,1813,689,3,191.5,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3037,1814,689,3,715.13,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3038,1810,689,3,141.04,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3039,1817,689,8,626.77,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3040,1813,689,5,191.5,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3041,1813,689,5,191.5,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3042,1814,689,3,715.13,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3043,1817,689,6,626.77,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3044,1221,690,6,436.91,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3045,1228,690,7,175.26,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3046,1231,690,6,187.69,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3047,1226,690,3,358.49,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3048,1221,690,4,436.91,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3049,1227,690,1,924.28,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3050,878,691,8,696.05,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3051,874,691,9,566.44,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3052,868,691,2,485.78,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3053,859,691,10,111.44,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3054,864,691,1,924.4,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3055,883,691,9,255.36,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3056,871,691,1,344.21,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3057,1613,692,10,361.48,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3058,1629,692,5,200.14,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3059,1600,692,1,624.89,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3060,1626,692,8,844.89,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3061,1605,692,1,672.65,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3062,1630,692,5,759.16,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3063,1619,692,8,895.98,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3064,1624,692,10,266.28,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3065,2072,693,7,46.63,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3066,2078,693,5,212.62,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3067,2088,693,2,195.68,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3068,2059,693,9,473.67,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3069,2078,693,9,212.62,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3070,2058,693,8,877.2,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3071,2060,693,2,369.74,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3072,2057,693,3,161.79,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3073,2252,694,6,468.77,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3074,104,695,9,10.61,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3075,762,696,6,194.89,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3076,744,696,7,380.44,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3077,754,696,7,738.24,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3078,741,696,10,1.69,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3079,754,696,2,738.24,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3080,755,696,1,841.5,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3081,741,696,4,1.69,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3082,1560,697,4,854.73,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3083,1596,697,4,163.98,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3084,583,698,4,304.1,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3085,589,698,8,847.93,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3086,1397,699,1,991.88,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3087,450,700,7,191.42,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3088,450,700,1,191.42,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3089,447,700,7,978.19,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3090,447,700,1,978.19,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3091,98,701,9,115.71,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3092,98,701,4,115.71,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3093,95,701,8,613.58,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3094,93,701,8,969.15,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3095,208,702,7,485.43,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3096,1178,703,4,612.08,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3097,1182,703,3,111.37,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3098,1179,703,10,373.28,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3099,1178,703,9,612.08,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3100,1179,703,9,373.28,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3101,1180,703,6,599.6,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3102,1928,704,1,54.88,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3103,1927,704,10,889.37,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3104,1926,704,9,703.56,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3105,1967,705,6,867.46,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3106,1964,705,8,415.59,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3107,1951,705,10,393.67,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3108,1641,706,4,883.48,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3109,1672,706,3,5.04,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3110,1645,706,2,256.54,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3111,1668,706,6,263.02,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3112,1649,706,7,943.76,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3113,2306,707,4,815.95,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3114,2314,707,6,514.2,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3115,2306,707,4,815.95,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3116,2310,707,8,523.56,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3117,2310,707,10,523.56,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3118,2318,707,3,220.1,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3119,2318,707,5,220.1,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3120,2308,707,5,969.33,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3121,571,708,7,748.17,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3122,580,708,9,624.14,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3123,1922,709,5,463.83,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3124,1919,709,5,963.79,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3125,1922,709,5,463.83,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3126,2386,710,7,850.29,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3127,2395,710,1,379.81,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3128,2381,710,1,330.68,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3129,2382,710,8,481.68,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3130,2383,710,6,645.01,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3131,2391,710,5,680.07,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3132,1113,711,4,354.59,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3133,1110,711,5,451.28,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3134,1107,711,7,502.9,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3135,1111,711,4,83.03,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3136,1110,711,2,451.28,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3137,1116,711,10,301.98,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3138,1397,712,4,991.88,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3139,1396,712,4,917.9,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3140,1397,712,8,991.88,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3141,1396,712,3,917.9,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3142,1398,712,2,767.97,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3143,1789,713,6,900.03,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3144,1802,713,3,632.32,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3145,1798,713,7,822.01,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3146,1794,713,8,626.52,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3147,1807,713,7,98.89,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3148,2439,714,4,428.2,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3149,2455,714,6,144.15,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3150,2440,714,3,798.08,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3151,2469,714,4,427.92,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3152,2111,715,1,330.12,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3153,2121,715,8,438.17,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3154,2108,715,6,443.25,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3155,547,716,9,485.82,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3156,550,716,2,406.48,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3157,103,717,5,239.4,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3158,104,717,10,10.61,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3159,103,717,5,239.4,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3160,104,717,3,10.61,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3161,103,717,9,239.4,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3162,522,718,3,357.42,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3163,525,718,6,995.66,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3164,524,718,7,897.74,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3165,510,719,2,319.18,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3166,508,719,8,715.83,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3167,491,719,9,766.85,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3168,947,720,10,137.45,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3169,943,720,3,478.93,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3170,941,720,10,412.46,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3171,944,720,8,835.83,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3172,944,720,10,835.83,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3173,949,720,4,700.26,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3174,948,720,10,327.74,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3175,940,720,1,727.42,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3176,2357,721,6,207.25,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3177,2331,721,7,463.62,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3178,896,722,9,554.93,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3179,920,722,10,371.79,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3180,897,722,4,536,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3181,895,722,1,197.07,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3182,901,722,9,897.64,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3183,905,722,3,751.21,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3184,285,723,2,660.98,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3185,282,723,4,299.21,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3186,284,723,10,144.06,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3187,284,723,2,144.06,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3188,1987,724,4,676,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3189,1992,724,7,3.89,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3190,1981,724,3,696.45,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3191,1998,724,8,583.61,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3192,1991,724,9,407.67,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3193,1989,724,7,773.96,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3194,756,725,8,637.23,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3195,743,725,10,257.68,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3196,745,725,3,423.14,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3197,765,725,4,240.29,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3198,766,725,10,821.53,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3199,756,725,9,637.23,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3200,776,725,1,107.06,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3201,1396,726,8,917.9,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3202,1863,727,2,135.05,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3203,1864,727,8,331.82,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3204,1293,728,7,26.31,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3205,405,729,8,368.52,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3206,390,729,6,554.83,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3207,389,729,8,474.54,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3208,507,730,10,857.03,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3209,484,730,8,479.93,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3210,1228,731,2,175.26,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3211,1222,731,4,457.46,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3212,1228,731,5,175.26,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3213,2097,732,4,473.67,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3214,2069,732,1,222.2,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3215,2085,732,7,249.84,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3216,2096,732,10,706.21,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3217,2095,732,7,437.98,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3218,545,733,2,729.68,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3219,546,733,4,469.7,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3220,543,733,8,60.56,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3221,544,733,3,327.59,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3222,545,733,6,729.68,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3223,548,733,8,297.44,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3224,546,733,4,469.7,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3225,547,733,3,485.82,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3226,1235,734,3,63.77,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3227,1256,734,7,524.24,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3228,1237,734,3,305.2,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3229,1986,735,6,448.66,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3230,2015,735,9,23.26,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3231,2011,735,8,255.1,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3232,1984,735,9,681.09,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3233,1983,735,9,129.98,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3234,187,736,5,473.1,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3235,169,736,9,710.62,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3236,185,736,10,231.75,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3237,196,736,10,333.17,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3238,1178,737,4,612.08,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3239,1180,737,7,599.6,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3240,569,738,6,303.56,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3241,578,738,3,655.05,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3242,554,738,5,880.66,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3243,557,738,9,690.2,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3244,562,738,8,215.9,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3245,543,739,6,60.56,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3246,548,739,2,297.44,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3247,543,739,9,60.56,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3248,1031,740,8,65.8,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3249,1034,740,6,448.7,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3250,1032,740,9,308.3,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3251,1020,740,5,896.21,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3252,2400,741,4,795.71,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3253,2411,741,1,594.96,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3254,2419,741,10,799.64,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3255,2438,741,2,672.53,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3256,2429,741,4,279.19,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3257,2409,741,5,450.24,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3258,1501,742,1,521.87,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3259,1511,742,6,763.44,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3260,1492,742,7,382.97,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3261,1502,742,6,974.24,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3262,1479,742,7,296.07,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3263,1482,742,4,284.53,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3264,780,743,9,726.87,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3265,788,743,6,53.6,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3266,804,743,6,598.36,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3267,810,743,6,273.38,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3268,805,743,8,774.12,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3269,507,744,7,857.03,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3270,497,744,7,958.17,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3271,515,744,6,782.59,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3272,493,744,5,155.81,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3273,493,744,8,155.81,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3274,492,744,6,240.45,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3275,509,744,5,412.3,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
